pH,Chlorine,Turbidity,Conductivity,Alkalinity,Temperature,Colour,pH
6.84,1.8,0.519,72.4,5.7,4.2,40.0,6.84
6.67,1.76,0.041,68.2,5.6,4.1,43.0,6.67
6.61,1.94,2.3,69.0,0.0,4.2,36.0,6.61
6.7,2.0,0.658,68.8,0.0,4.2,35.0,6.7
6.63,1.97,0.547,67.2,0.0,4.4,42.0,6.63
6.7,1.94,0.476,68.4,0.0,4.4,40.0,6.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.94,1.96,0.478,72.8,0.0,4.3,35.0,6.94
6.98,1.98,0.632,72.4,0.0,4.2,33.0,6.98
6.97,1.91,0.547,72.4,0.0,4.5,34.0,6.97
7.03,1.84,0.371,72.8,0.0,4.5,22.0,7.03
7.49,1.71,0.386,76.0,0.0,4.3,24.0,7.49
6.87,1.8,0.399,76.6,0.0,4.3,25.0,6.87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.94,1.7,0.374,76.0,0.0,4.3,30.0,6.94
6.76,1.96,0.511,71.2,0.0,4.3,24.0,6.76
6.87,1.81,0.573,74.8,0.0,4.2,23.0,6.87
6.91,1.84,0.561,74.6,0.0,4.1,25.0,6.91
6.75,2.0,0.593,68.4,0.0,4.0,29.0,6.75
7.06,1.98,0.611,76.4,0.0,4.0,29.0,7.06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.23,2.07,0.507,75.0,0.0,4.0,28.0,7.23
6.58,1.78,0.499,73.0,0.0,4.0,29.0,6.58
6.78,1.88,0.463,74.8,0.0,4.0,32.0,6.78
6.99,1.85,0.421,76.4,0.0,4.2,31.0,6.99
6.97,1.51,0.316,76.2,5.6,4.1,33.0,6.97
7.09,1.71,0.301,77.6,5.9,4.2,30.0,7.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.14,1.73,0.687,76.8,6.1,4.2,31.0,7.14
7.21,1.74,0.403,78.8,6.4,4.4,37.0,7.21
7.07,1.84,0.396,77.6,5.9,3.8,28.0,7.07
7.06,1.8,0.331,77.0,5.7,4.1,33.0,7.06
7.09,1.9,0.363,77.4,5.5,4.0,31.0,7.09
6.9,1.83,0.338,77.2,5.7,4.1,30.0,6.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.73,1.8,0.401,77.6,5.8,4.0,33.0,6.73
6.79,1.68,0.417,83.6,5.6,4.2,32.0,6.79
6.45,1.63,0.433,79.4,5.8,4.1,32.0,6.45
6.86,1.7,0.416,81.6,5.9,4.1,33.0,6.86
6.73,1.69,0.483,76.8,6.1,4.0,31.0,6.73
7.05,1.71,0.481,81.4,6.0,4.0,31.0,7.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,1.62,0.228,60.2,5.2,4.0,32.0,5.5
6.59,1.48,0.0,72.6,5.1,4.0,32.0,6.59
6.94,1.57,0.523,82.0,6.8,4.0,31.0,6.94
6.95,1.49,0.684,79.0,6.4,4.1,31.0,6.95
7.08,1.54,0.312,76.6,5.9,4.0,34.0,7.08
6.92,1.5,0.341,75.2,6.0,4.7,36.0,6.92
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.11,1.61,0.607,81.0,6.2,4.0,31.0,7.11
6.82,1.5,0.542,74.8,6.5,4.0,30.0,6.82
7.6,1.58,0.467,81.2,5.9,4.0,35.0,7.6
7.55,1.57,0.41,81.2,6.0,3.8,37.0,7.55
7.65,1.53,0.438,81.8,5.8,3.8,36.0,7.65
6.37,1.64,0.342,65.6,5.6,4.0,37.0,6.37
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.79,1.67,0.419,77.0,5.9,3.8,41.0,7.79
7.29,1.71,0.419,78.0,6.0,4.2,33.0,7.29
7.22,1.74,0.461,75.4,5.8,4.0,32.0,7.22
6.94,1.79,0.418,76.8,5.9,4.0,33.0,6.94
7.22,1.55,0.451,78.4,5.8,3.9,37.0,7.22
6.74,1.57,0.363,78.6,6.0,4.0,35.0,6.74
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.91,1.59,0.399,80.6,6.2,3.9,35.0,6.91
6.72,1.53,0.402,76.2,6.0,3.9,33.0,6.72
6.83,1.59,0.49,76.6,6.3,3.8,36.0,6.83
6.71,1.64,0.476,75.4,6.2,4.1,34.0,6.71
6.68,1.69,0.414,73.8,6.0,4.2,32.0,6.68
6.8,1.74,0.368,80.6,6.0,4.3,34.0,6.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.79,1.57,0.45,78.4,6.1,3.8,33.0,6.79
6.83,1.65,0.456,79.6,6.0,3.6,37.0,6.83
5.66,1.67,0.176,59.8,5.6,3.7,37.0,5.66
6.77,1.74,0.409,81.2,5.8,3.9,32.0,6.77
7.44,1.71,0.401,82.0,6.0,3.6,33.0,7.44
7.44,1.74,0.422,82.0,6.1,3.7,34.0,7.44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.47,1.74,0.399,81.8,5.5,3.7,34.0,7.47
7.2,1.78,0.311,82.8,5.9,3.5,32.0,7.2
7.08,1.74,0.406,83.6,6.0,3.7,31.0,7.08
7.06,1.77,0.396,83.8,5.8,3.6,33.0,7.06
7.02,1.75,0.516,84.4,5.9,3.5,36.0,7.02
7.15,1.73,0.531,84.0,6.1,3.5,35.0,7.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.84,1.75,0.399,84.8,6.0,3.4,34.0,6.84
7.16,1.77,0.499,84.8,6.1,3.5,35.0,7.16
7.1,1.8,0.499,83.2,5.9,3.5,35.0,7.1
7.17,1.8,0.429,82.2,6.1,3.3,34.0,7.17
7.14,1.82,0.436,82.4,6.1,3.4,31.0,7.14
7.13,1.77,0.461,83.8,5.7,3.3,34.0,7.13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,1.73,0.521,85.8,6.0,3.2,32.0,7.2
7.22,1.73,0.518,83.8,3.3,3.3,30.0,7.22
7.37,1.7,0.382,87.2,5.9,3.3,34.0,7.37
7.3,1.77,0.426,88.0,5.7,3.8,33.0,7.3
6.71,1.68,0.453,85.8,5.9,3.4,34.0,6.71
6.82,1.73,0.471,85.0,5.6,3.5,32.0,6.82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.98,1.67,0.46,82.8,5.6,3.4,38.0,6.98
6.99,1.65,0.398,84.4,5.7,3.4,38.0,6.99
6.93,1.73,0.496,84.2,5.9,3.4,40.0,6.93
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.35,1.57,0.553,83.8,6.0,3.5,46.0,7.35
7.09,1.66,0.511,84.2,5.9,3.6,43.0,7.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.83,1.61,0.471,60.6,5.8,3.6,44.0,6.83
5.65,1.86,0.271,60.6,5.5,3.5,42.0,5.65
5.62,1.98,0.135,65.2,5.6,3.5,42.0,5.62
6.95,1.6,0.624,76.2,6.0,3.7,41.0,6.95
7.1,1.67,0.51,72.4,6.0,3.9,44.0,7.1
7.3,1.74,0.369,80.4,5.9,3.8,43.0,7.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.26,1.68,0.686,79.4,5.8,3.8,52.0,7.26
7.24,1.69,0.677,74.0,5.9,4.0,49.0,7.24
7.18,1.74,0.479,78.2,5.7,4.0,48.0,7.18
7.55,1.69,0.512,81.8,5.8,4.1,49.0,7.55
6.53,1.61,0.361,77.4,5.9,4.1,49.0,6.53
6.84,1.69,0.563,79.0,5.6,4.0,48.0,6.84
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.68,1.66,0.507,70.2,5.7,4.0,50.0,6.68
6.57,1.7,0.542,72.6,6.2,4.1,51.0,6.57
7.02,1.55,0.538,71.2,6.0,4.4,50.0,7.02
6.8,1.64,0.53,70.8,6.1,4.5,50.0,6.8
7.11,1.63,0.822,70.4,5.9,4.1,51.0,7.11
7.07,1.65,0.468,67.2,5.9,4.5,49.0,7.07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.86,1.44,0.473,84.4,6.3,4.1,47.0,8.86
6.51,1.58,0.766,65.8,5.6,4.0,48.0,6.51
6.27,1.66,0.731,65.4,5.8,4.0,44.0,6.27
6.81,1.68,0.681,66.4,5.9,4.0,43.0,6.81
7.53,1.71,0.524,68.4,5.8,4.4,54.0,7.53
7.71,1.75,0.368,70.4,5.8,4.4,48.0,7.71
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.01,1.61,0.469,68.4,5.9,4.6,47.0,7.01
7.3,1.79,0.543,73.0,6.0,5.9,41.0,7.3
7.09,1.84,0.427,65.2,5.9,6.2,47.0,7.09
6.45,1.81,0.594,62.4,6.1,6.8,50.0,6.45
7.15,1.84,0.481,71.2,5.9,7.4,51.0,7.15
8.35,1.57,0.397,84.0,6.2,7.6,51.0,8.35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.97,1.8,0.201,82.8,6.2,8.1,50.0,7.97
7.7,1.79,0.237,81.4,0.0,5.9,52.0,7.7
7.8,1.89,0.281,86.2,5.9,8.2,49.0,7.8
7.77,1.87,0.174,89.6,5.8,9.3,47.0,7.77
7.88,1.83,0.201,88.0,5.9,9.7,42.0,7.88
7.56,1.64,0.272,83.2,6.0,10.6,40.0,7.56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.48,1.6,0.236,89.6,6.1,12.0,42.0,7.48
7.58,1.58,0.261,90.0,6.3,12.1,44.0,7.58
7.52,1.48,0.203,91.4,6.4,12.1,40.0,7.52
7.96,1.62,0.231,85.8,6.2,12.0,49.0,7.96
4.78,1.69,0.124,86.8,5.9,12.1,47.0,4.78
7.55,1.77,0.127,89.2,6.2,0.0,51.0,7.55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.88,1.68,0.169,88.0,6.0,12.9,42.0,7.88
7.35,1.71,0.225,88.4,5.8,12.8,40.0,7.35
7.23,1.73,0.212,81.0,5.9,12.1,40.0,7.23
7.27,1.74,0.597,81.6,6.0,12.2,43.0,7.27
6.95,1.69,0.306,81.4,6.1,12.5,44.0,6.95
7.53,1.73,0.116,83.8,6.3,12.9,43.0,7.53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.17,1.74,0.301,83.4,5.7,13.1,42.0,7.17
7.6,1.8,0.176,88.2,6.1,13.4,50.0,7.6
7.67,1.77,0.192,87.8,6.3,13.8,48.0,7.67
7.44,1.73,0.173,86.4,6.4,13.8,48.0,7.44
7.24,1.73,0.15,87.0,6.2,13.8,47.0,7.24
7.52,1.77,0.148,85.6,6.1,13.6,45.0,7.52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.44,1.69,0.117,86.8,6.3,13.9,46.0,7.44
7.63,1.74,0.128,88.4,6.1,13.9,48.0,7.63
7.54,1.64,0.159,89.2,6.0,14.6,37.0,7.54
7.56,1.6,0.196,92.8,5.9,15.6,35.0,7.56
7.58,1.63,0.181,88.6,6.0,15.6,37.0,7.58
7.38,1.61,0.191,94.4,5.9,17.4,32.0,7.38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.98,1.48,0.162,97.6,6.0,17.6,33.0,6.98
7.5,1.54,0.143,98.6,5.8,17.5,32.0,7.5
7.1,1.58,0.17,94.0,6.1,18.1,39.0,7.1
7.38,1.61,0.137,98.0,6.0,18.5,33.0,7.38
7.23,1.59,0.163,94.0,5.8,17.9,36.0,7.23
6.96,1.76,0.189,92.8,6.0,17.3,36.0,6.96
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.87,1.79,0.144,93.4,5.9,17.1,32.0,6.87
6.91,1.62,0.415,73.0,6.0,17.3,33.0,6.91
7.55,1.6,0.217,101.4,6.2,17.8,34.0,7.55
7.08,1.72,0.178,99.2,6.1,18.3,33.0,7.08
7.07,1.63,0.143,97.4,5.9,18.0,31.0,7.07
7.27,1.77,0.191,97.2,6.0,19.0,30.0,7.27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.61,1.78,0.194,91.4,6.1,18.0,32.0,6.61
7.15,1.8,0.216,94.8,6.0,18.4,33.0,7.15
7.02,1.8,0.218,93.4,5.8,17.7,35.0,7.02
6.96,1.9,0.239,92.0,6.0,17.1,30.0,6.96
7.19,1.84,0.124,94.6,5.8,16.9,47.0,7.19
6.79,1.87,0.196,95.4,5.9,17.0,36.0,6.79
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.03,1.87,0.315,88.4,6.0,18.2,29.0,7.03
7.0,1.78,0.336,87.8,5.8,18.4,28.0,7.0
6.51,1.87,0.296,87.2,5.8,18.8,31.0,6.51
6.83,1.9,0.211,92.4,5.8,18.9,31.0,6.83
6.92,1.87,0.194,97.4,5.9,19.3,34.0,6.92
7.02,1.75,0.396,94.8,5.7,19.1,32.0,7.02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.72,1.79,0.104,105.0,5.9,18.9,45.0,7.72
7.69,1.84,0.113,102.2,6.2,18.8,34.0,7.69
7.13,1.79,0.344,98.6,6.0,18.9,32.0,7.13
7.43,1.82,0.213,96.8,6.2,18.8,34.0,7.43
7.25,1.63,0.313,97.4,6.0,18.7,33.0,7.25
7.42,1.57,0.209,95.2,6.2,18.5,32.0,7.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.27,1.59,0.261,96.0,6.0,18.7,33.0,7.27
7.38,1.68,0.226,93.2,5.9,19.2,32.0,7.38
7.06,1.7,0.212,102.4,6.2,18.8,31.0,7.06
7.48,1.73,0.116,96.6,6.3,18.9,33.0,7.48
6.7,1.65,0.139,98.4,6.2,19.0,51.0,6.7
6.62,1.7,0.192,94.8,5.1,19.0,52.0,6.62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,1.75,0.332,91.0,5.6,19.9,26.0,6.3
6.66,1.7,0.242,92.6,5.8,20.1,28.0,6.66
6.88,1.72,0.149,101.4,6.0,20.5,30.0,6.88
6.82,1.67,0.186,47.4,6.1,20.3,30.0,6.82
6.91,1.7,0.344,98.0,6.0,20.5,32.0,6.91
6.75,1.63,0.173,96.0,5.9,19.8,32.0,6.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.49,1.74,0.309,98.0,6.0,20.0,21.0,7.49
6.53,1.69,0.286,99.2,5.8,19.9,25.0,6.53
6.56,1.7,0.193,96.0,5.7,19.7,27.0,6.56
7.03,1.67,0.206,92.8,5.4,19.7,36.0,7.03
7.16,1.74,0.411,93.6,5.9,19.9,30.0,7.16
6.4,1.75,0.353,91.8,6.0,19.3,29.0,6.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,1.73,0.313,89.6,5.8,19.2,32.0,6.4
6.79,1.74,0.336,95.2,5.9,19.1,35.0,6.79
6.91,1.68,0.237,99.8,5.9,19.1,26.0,6.91
6.63,1.8,0.091,93.6,6.0,18.4,26.0,6.63
7.05,1.77,0.22,89.2,6.0,18.1,36.0,7.05
7.63,1.86,0.209,88.8,5.9,18.0,32.0,7.63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.47,1.77,0.353,93.6,5.8,17.0,31.0,7.47
6.5,1.75,0.365,85.4,5.9,17.5,29.0,6.5
6.81,1.77,0.359,83.8,5.7,17.4,32.0,6.81
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.41,1.75,0.318,83.8,5.8,17.2,36.0,6.41
7.41,1.78,0.311,97.0,5.9,17.5,39.0,7.41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.13,1.77,0.326,97.4,6.1,17.3,36.0,7.13
7.11,1.91,0.374,90.0,5.9,17.9,33.0,7.11
6.79,1.87,0.363,87.2,6.0,17.7,34.0,6.79
7.39,1.97,0.271,96.2,6.1,17.7,37.0,7.39
7.07,1.65,0.366,90.2,5.8,17.5,33.0,7.07
6.88,1.71,0.456,89.6,6.0,17.4,32.0,6.88
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,1.64,0.361,88.2,6.0,16.5,33.0,7.3
6.83,1.73,0.248,82.6,6.1,16.3,34.0,6.83
6.64,1.86,1.15,80.0,5.9,15.9,32.0,6.64
7.03,1.84,0.306,91.6,5.8,16.1,34.0,7.03
6.6,1.84,0.297,92.2,5.9,16.0,36.0,6.6
6.88,1.79,0.284,92.0,6.0,16.2,40.0,6.88
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.22,1.9,0.381,81.2,5.9,15.2,35.0,6.22
6.03,1.83,0.498,79.4,5.8,15.4,32.0,6.03
6.05,1.86,0.361,80.0,5.8,15.2,40.0,6.05
7.25,1.94,0.216,86.8,6.1,15.8,35.0,7.25
7.2,1.86,0.161,92.2,6.0,15.3,34.0,7.2
7.52,1.93,0.263,89.4,6.1,15.1,34.0,7.52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.32,1.88,0.286,90.8,6.0,15.2,37.0,7.32
8.88,1.9,0.127,118.6,6.4,15.4,36.0,8.88
5.16,1.98,0.137,110.8,5.8,15.4,34.0,5.16
8.21,1.86,0.141,110.0,6.1,16.8,43.0,8.21
8.19,1.68,0.173,122.8,5.9,16.7,27.0,8.19
8.4,1.68,0.131,108.0,6.0,17.1,26.0,8.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.53,1.82,0.101,105.2,6.1,16.5,29.0,7.53
7.9,1.77,0.109,108.2,6.1,16.1,33.0,7.9
7.68,1.67,0.0,101.4,5.9,15.5,27.0,7.68
8.16,1.69,0.0,89.6,5.9,14.9,26.0,8.16
7.76,1.72,0.0,93.8,5.9,14.7,27.0,7.76
7.39,1.76,0.0,89.8,5.8,14.0,32.0,7.39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.35,1.77,0.0,88.6,5.9,13.1,32.0,7.35
7.27,1.81,0.0,83.2,5.9,13.0,30.0,7.27
7.7,1.79,0.0,90.8,6.0,12.8,36.0,7.7
7.13,1.77,0.0,85.2,5.9,12.5,33.0,7.13
7.11,1.73,0.163,88.8,5.8,12.6,34.0,7.11
6.45,1.7,0.0,83.8,5.9,12.7,35.0,6.45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.02,1.73,0.0,82.4,5.8,13.2,33.0,7.02
7.12,1.77,0.0,86.0,5.8,13.5,32.0,7.12
8.07,1.71,0.0,88.8,5.9,13.5,34.0,8.07
7.34,1.67,0.556,81.4,5.7,13.0,34.0,7.34
6.56,1.72,0.585,82.0,5.9,12.9,32.0,6.56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1.89,0.467,76.0,5.9,6.6,30.0,7.0
6.62,1.94,0.391,67.6,6.1,6.3,30.0,6.62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.38,1.89,0.086,86.8,5.9,5.9,30.0,8.38
8.09,1.96,0.14,84.2,6.0,6.0,30.0,8.09
7.35,1.82,0.391,83.4,5.9,6.0,34.0,7.35
7.67,1.84,0.241,79.9,6.1,6.1,30.0,7.67
7.56,1.87,0.196,80.2,6.3,5.2,32.0,7.56
7.39,1.72,0.288,76.6,6.1,5.1,32.0,7.39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.39,1.78,0.291,78.2,6.0,5.0,33.0,7.39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.92,1.8,0.207,80.2,5.8,5.3,32.0,6.92
7.5,1.79,0.66,79.6,6.1,5.2,32.0,7.5
6.94,1.79,0.453,79.8,5.9,5.3,30.0,6.94
6.87,1.75,0.491,78.4,5.9,5.4,29.0,6.87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.55,1.8,0.477,76.2,6.0,5.2,30.0,7.55
7.08,1.83,0.531,71.2,5.9,5.1,30.0,7.08
6.6,1.5,0.577,75.4,6.0,5.5,29.0,6.6
7.4,1.78,0.501,73.4,5.8,5.7,28.0,7.4
7.53,1.74,0.377,74.4,5.9,5.6,31.0,7.53
7.51,1.82,0.391,73.6,5.9,5.4,32.0,7.51
7.449999999999999,1.7000000000000002,0.4285,75.6,5.9,5.45,36.0,7.449999999999999
7.39,1.58,0.466,77.6,5.9,5.5,40.0,7.39
6.93,1.66,0.55,78.4,5.9,5.5,42.0,6.93
7.4,1.62,0.399,78.0,6.0,5.7,42.0,7.4
7.29,1.55,0.407,78.0,5.8,6.3,40.0,7.29
7.18,1.68,0.553,75.2,5.9,6.6,39.0,7.18
7.4,1.7,0.474,74.8,5.9,6.4,40.0,7.4
7.33,1.685,0.499,75.1,5.95,6.35,38.0,7.33
7.26,1.67,0.524,75.4,6.0,6.3,36.0,7.26
7.11,1.7,0.368,70.4,5.9,5.9,42.0,7.11
7.54,1.42,0.542,75.6,6.0,5.9,45.0,7.54
7.24,1.57,0.436,74.4,5.9,5.8,40.0,7.24
7.09,1.57,0.445,78.0,6.0,5.6,42.0,7.09
7.08,1.62,0.326,77.6,5.8,5.4,39.0,7.08
7.15,1.655,0.611,77.4,5.85,5.550000000000001,38.5,7.15
7.22,1.69,0.896,77.2,5.9,5.7,38.0,7.22
7.2,1.78,0.086,76.8,5.7,5.6,37.0,7.2
7.22,1.61,0.67,77.6,5.8,5.8,36.0,7.22
7.13,1.59,0.457,76.6,5.9,5.9,33.0,7.13
7.13,1.64,0.421,76.2,5.9,6.5,37.0,7.13
7.29,1.54,0.594,76.8,5.9,6.4,41.0,7.29
7.195,1.5150000000000001,0.511,77.3,5.9,6.15,37.5,7.195
7.1,1.49,0.428,77.8,5.9,5.9,34.0,7.1
6.97,1.53,0.593,76.6,5.9,5.9,33.0,6.97
6.92,1.55,0.677,75.6,5.8,5.7,49.0,6.92
6.88,1.6,0.594,74.8,5.9,5.9,47.0,6.88
7.02,1.64,0.664,76.0,6.1,5.6,45.0,7.02
6.84,1.61,0.49,75.4,5.9,5.6,46.0,6.84
6.855,1.67,0.49900000000000005,75.80000000000001,5.85,5.55,47.5,6.855
6.87,1.73,0.508,76.2,5.8,5.5,49.0,6.87
6.85,1.69,0.767,75.0,6.0,5.6,33.0,6.85
6.9,1.71,0.837,77.4,5.9,5.5,34.0,6.9
6.96,1.45,0.748,79.4,6.0,5.5,36.0,6.96
7.35,1.5,0.543,85.2,5.9,5.5,32.0,7.35
7.44,1.56,0.689,83.0,5.8,5.4,32.0,7.44
7.37,1.59,0.761,84.4,5.9,5.3,33.0,7.37
7.345000000000001,1.63,0.664,83.5,5.95,5.35,34.5,7.345000000000001
7.32,1.67,0.567,82.6,6.0,5.4,36.0,7.32
6.92,1.45,0.458,78.4,5.9,5.9,33.0,6.92
7.83,1.54,0.529,80.2,5.8,5.3,32.0,7.83
7.17,1.5,0.412,82.2,5.9,6.3,36.0,7.17
7.1,1.63,0.496,77.6,6.0,5.9,47.0,7.1
7.08,1.6099999999999999,0.6885,78.69999999999999,5.95,5.9,41.5,7.08
7.06,1.59,0.881,79.8,5.9,5.9,36.0,7.06
7.08,1.36,0.864,81.6,6.0,6.0,39.0,7.08
7.15,1.64,0.812,81.2,5.9,5.5,42.0,7.15
7.18,1.5,0.612,82.6,5.9,5.4,44.0,7.18
7.2,1.74,0.716,82.2,6.0,5.3,44.0,7.2
7.06,1.46,0.71,79.8,5.9,5.9,43.0,7.06
7.115,1.5699999999999998,0.6665,80.3,5.85,5.550000000000001,41.5,7.115
7.17,1.68,0.623,80.8,5.8,5.2,40.0,7.17
7.18,1.79,0.426,82.6,5.9,5.1,38.0,7.18
7.08,1.74,0.664,82.4,6.0,5.2,36.0,7.08
7.07,1.55,0.61,81.8,6.1,5.2,38.0,7.07
6.98,1.48,0.732,82.6,6.0,5.3,37.0,6.98
7.04,1.51,0.525,79.6,5.9,5.2,34.0,7.04
7.17,1.605,0.643,81.5,5.95,5.1,35.0,7.17
7.3,1.7,0.761,83.4,6.0,5.0,36.0,7.3
7.23,1.5,0.618,82.6,5.9,4.8,35.0,7.23
7.02,1.67,0.527,82.6,6.1,5.3,45.0,7.02
7.03,1.57,0.577,81.6,5.9,5.2,43.0,7.03
6.97,1.67,0.546,81.6,6.0,5.1,46.0,6.97
7.15,1.72,0.592,81.0,5.9,5.0,46.0,7.15
7.055,1.7,0.6759999999999999,81.5,5.85,5.0,45.0,7.055
6.96,1.68,0.76,82.0,5.8,5.0,44.0,6.96
7.44,1.65,0.594,80.8,5.9,5.0,43.0,7.44
7.19,1.72,0.438,77.2,5.9,5.0,41.0,7.19
7.44,1.79,0.476,83.0,6.0,5.1,42.0,7.44
7.39,1.81,0.572,82.0,5.9,5.0,43.0,7.39
7.45,1.59,0.63,80.8,6.0,5.0,43.0,7.45
